id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
1837805079|Blood Omen: Legacy of Kain|1996-11-11|2021-09-29|2.79|6.99|-60.0|4.20|USD|default|https://www.gog.com/en/game/blood_omen_legacy_of_kain|Crystal Dynamics|Crystal Dynamics|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}|||
1580446481|Overlord II|2009-06-23|2018-07-16|2.49|9.99|-75.0|7.50|USD|default|https://www.gog.com/en/game/overlord_ii|Triumph Studios|Codemasters|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Open World', 'slug': 'open-world'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Third Person', 'slug': 'third-person'}
1207658959|Dungeon Keeper™ 2|1999-07-07|2011-08-25|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/dungeon_keeper_2|Bullfrog Productions|Electronic Arts|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'City builder', 'slug': 'city-builder'}
1207659207|Overlord + Raising Hell|2007-06-26|2013-04-16|2.49|9.99|-75.0|7.50|USD|default|https://www.gog.com/en/game/overlord_raising_hell|Triumph Studios|Codemasters|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Third Person', 'slug': 'third-person'}|||
1417159445|Street Racing Syndicate|2005-06-08|2021-09-29|0.74|2.99|-75.0|2.25|USD|default|https://www.gog.com/en/game/street_racing_syndicate|Eutechnyx|Funbox Media Limited|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Nudity', 'slug': 'nudity'}|{'name': 'Racing', 'slug': 'racing'}||||
1207664593|SimCity™ 4 Deluxe Edition|2003-09-22|2014-05-29|4.99|19.99|-75.0|15.00|USD|default|https://www.gog.com/en/game/simcity_4_deluxe_edition|Maxis Software Inc.|Electronic Arts|windows|||{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Managerial', 'slug': 'managerial'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}
1207659008|Robin Hood: The Legend of Sherwood|2002-11-14|2012-03-06|1.59|7.99|-80.0|6.40|USD|default|https://www.gog.com/en/game/robin_hood|Spellbound Entertainment AG|Microids|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Medieval', 'slug': 'medieval'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Stealth', 'slug': 'stealth'}|
1207659094|Lands of Lore 3|1999-03-03|2012-08-23|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/lands_of_lore_3|Westwood Studios|Electronic Arts|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'CRPG', 'slug': 'crpg'}|||
1207658934|Dungeon Keeper Gold™|1997-06-26|1991-12-25|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/dungeon_keeper|Bullfrog Productions|Electronic Arts|windows|osx||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'City builder', 'slug': 'city-builder'}
1207658745|Cannon Fodder|1993-11-29|2009-03-24|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/cannon_fodder|Sensible Software|Codemasters|windows|linux|osx|{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'War', 'slug': 'war'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Arcade', 'slug': 'arcade'}|{'name': 'Military', 'slug': 'military'}||
1207659036|Thief™ 3: Deadly Shadows|2004-05-25|2012-05-03|1.25|8.99|-86.0|7.74|USD|default|https://www.gog.com/en/game/thief_3|Ion Storm Inc.|Eidos Interactive Corporation|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Open World', 'slug': 'open-world'}
1207666093|Nosferatu: Wrath of Malachi|2003-10-21|2015-04-09|0.74|2.99|-75.0|2.25|USD|default|https://www.gog.com/en/game/nosferatu_wrath_of_malachi|Idol FX AB|Funbox Media Limited|windows|||{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Open World', 'slug': 'open-world'}|{'name': 'Survival', 'slug': 'survival'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Roguelike', 'slug': 'roguelike'}|{'name': 'Shooter', 'slug': 'shooter'}
1207659176|Sensible World of Soccer 96/97|1996-01-02|2013-02-21|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/sensible_world_of_soccer_9697|Sensible Software|Codemasters|windows|linux||{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Sports', 'slug': 'sports'}|{'name': 'Football', 'slug': 'football'}|{'name': 'Soccer', 'slug': 'soccer'}||||
1456460669|Baldur's Gate 3|2023-08-03|2020-10-06|59.99|59.99||0.00|USD|default|https://www.gog.com/en/game/baldurs_gate_iii|Larian Studios|Larian Studios|windows|osx||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Choices Matter', 'slug': 'choices-matter'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Third Person', 'slug': 'third-person'}
1207659038|Alan Wake's American Nightmare|2012-05-22|2012-05-22|2.69|8.99|-70.0|6.30|USD|default|https://www.gog.com/en/game/alan_wakes_american_nightmare|Remedy Entertainment|Remedy Entertainment|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Mystery', 'slug': 'mystery'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'Survival', 'slug': 'survival'}|{'name': 'Psychological Horror', 'slug': 'psychological-horror'}
1893001152|Mirror's Edge™|2009-01-14|2016-09-22|4.99|19.99|-75.0|15.00|USD|default|https://www.gog.com/en/game/mirrors_edge|DICE|Electronic Arts|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Platformer', 'slug': 'platformer'}
1460731213|Sherlock Holmes: The Awakened (2008)|2008-09-23|2016-04-29|0.99|9.99|-90.0|9.00|USD|default|https://www.gog.com/en/game/sherlock_holmes_the_awakened_2008|Frogwares|Frogwares|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Mystery', 'slug': 'mystery'}|{'name': 'Investigation', 'slug': 'investigation'}|{'name': 'Detective-mystery', 'slug': 'detective'}|{'name': 'Lovecraftian', 'slug': 'lovecraftian'}
1714446439|Dracula Origin|2008-05-20|2019-10-04|0.99|9.99|-90.0|9.00|USD|default|https://www.gog.com/en/game/dracula_origin|Frogwares|Frogwares|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'Hidden Object', 'slug': 'hidden-object'}|{'name': 'Vampire', 'slug': 'vampire'}
1207658862|Sherlock Holmes: Secret of the Silver Earring|2004-09-28|2010-05-18|0.99|9.99|-90.0|9.00|USD|default|https://www.gog.com/en/game/sherlock_holmes_secret_of_the_silver_earring|Frogwares|Frogwares|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Mystery', 'slug': 'mystery'}|{'name': 'Investigation', 'slug': 'investigation'}|{'name': 'Detective-mystery', 'slug': 'detective'}|||
1207658680|Arx Fatalis|2002-11-12|2008-12-04|1.64|4.99|-67.0|3.35|USD|default|https://www.gog.com/en/game/arx_fatalis|Arkane Studios|Bethesda Softworks LLC|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Open World', 'slug': 'open-world'}
1207658877|Serious Sam: The Second Encounter|2002-02-05|2010-08-31|1.19|5.99|-80.0|4.80|USD|default|https://www.gog.com/en/game/serious_sam_the_second_encounter|Croteam|Devolver Digital|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Difficult', 'slug': 'difficult'}|{'name': 'Gore', 'slug': 'gore'}
1207659168|Daikatana|2000-05-23|2013-02-07|0.97|6.99|-86.0|6.02|USD|default|https://www.gog.com/en/game/daikatana|Ion Storm Inc.|Square Enix|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Magic', 'slug': 'magic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|
1243021945|Tormented Souls|2021-08-27|2021-10-27|3.99|19.99|-80.0|16.00|USD|default|https://www.gog.com/en/game/tormented_souls|Dual Effect, Abstract Digital|PQube|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'Survival', 'slug': 'survival'}|{'name': 'Gore', 'slug': 'gore'}
1702120068|Supreme Commander 2|2010-03-02|2020-06-05|3.24|12.99|-75.0|9.75|USD|default|https://www.gog.com/en/game/supreme_commander_2|Gas Powered Games|Square Enix|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Space', 'slug': 'space'}|{'name': 'War', 'slug': 'war'}
1100566473|Drakensang|2009-02-27|2020-11-25|1.99|9.99|-80.0|8.00|USD|default|https://www.gog.com/en/game/drakensang|Radon Labs|DTP Entertainment|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'Magic', 'slug': 'magic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'CRPG', 'slug': 'crpg'}|
1141086411|Silent Hill 4: The Room|2004-09-07|2020-10-02|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/silent_hill_4_the_room|Team Silent|KONAMI|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Survival Horror', 'slug': 'survival-horror'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}||
1207658712|Stronghold HD|2001-10-22|1991-12-25|1.79|5.99|-70.0|4.20|USD|default|https://www.gog.com/en/game/stronghold|FireFly Studios|FireFly Studios|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Open World', 'slug': 'open-world'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Isometric', 'slug': 'isometric'}
1443433575|Lula: The Sexy Empire|1998-01-01|2020-02-14|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/lula_the_sexy_empire|Interactive Strip|Toplitz Productions|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Nudity', 'slug': 'nudity'}|{'name': 'Mature', 'slug': 'mature'}|{'name': 'Managerial', 'slug': 'managerial'}|{'name': 'NSFW', 'slug': 'nsfw'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}
1207659174|Leisure Suit Larry: Love for Sail!|1996-12-31|2013-02-19|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/leisure_suit_larry_love_for_sail|Sierra|Codemasters|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Nudity', 'slug': 'nudity'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}||
1207658969|SimCity™ 2000 Special Edition|1995-02-28|2011-10-04|2.39|5.99|-60.0|3.60|USD|default|https://www.gog.com/en/game/simcity_2000_special_edition|Maxis Software Inc.|Electronic Arts|windows|osx||{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Managerial', 'slug': 'managerial'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Building', 'slug': 'building'}
1207660423|Theme Park|1994-01-02|2013-12-09|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/theme_park|Bullfrog Productions|Electronic Arts|windows|osx||{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Managerial', 'slug': 'managerial'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Building', 'slug': 'building'}|||||
1207659813|The Legend of Kyrandia: Hand of Fate (Book Two)|1993-01-02|2013-10-10|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/legend_of_kyrandia_hand_of_fate|Westwood Studios|Electronic Arts|windows|osx||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}||||
1450711444|Darkest Dungeon®|2016-01-19|2016-01-19|3.74|24.99|-85.0|21.25|USD|default|https://www.gog.com/en/game/darkest_dungeon|Red Hook Studios|Red Hook Studios|windows|linux|osx|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Difficult', 'slug': 'difficult'}|{'name': 'Roguelike', 'slug': 'roguelike'}
1312818781|Dead Space™|2008-10-24|2016-07-14|7.99|19.99|-60.0|12.00|USD|default|https://www.gog.com/en/game/dead_space|Visceral Games|Electronic Arts|windows|||{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'Survival', 'slug': 'survival'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'Space', 'slug': 'space'}
1678303006|Chicago 1930: The Prohibition|2003-11-17|2022-05-18|0.74|4.99|-85.0|4.25|USD|default|https://www.gog.com/en/game/chicago_1930_the_prohibition|Spellbound|Microids|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'RTS', 'slug': 'rts'}|{'name': 'Noir', 'slug': 'noir'}|||
1207658876|Serious Sam: The First Encounter|2001-03-21|2010-08-03|1.19|5.99|-80.0|4.80|USD|default|https://www.gog.com/en/game/serious_sam_the_first_encounter|Croteam|Devolver Digital|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Difficult', 'slug': 'difficult'}
1207658936|Sid Meier's Alpha Centauri™ Planetary Pack|1999-01-31|2011-06-09|2.69|5.99|-55.0|3.30|USD|default|https://www.gog.com/en/game/sid_meiers_alpha_centauri|Firaxis Games|Electronic Arts|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}||||
